	SRR1927149	SRR1929485
PF14121 [Putative porin]	4810	1500
PF14123 [Domain of unknown function (DUF4290)]	1828	535
PF14125 [Domain of unknown function (DUF4292)]	1715	409
PF14126 [Domain of unknown function (DUF4293)]	995	261
PF14127 [Domain of unknown function (DUF4294)]	1916	532
PF14128 [Domain of unknown function (DUF4295)]	470	114
PF14129 [Domain of unknown function (DUF4296)]	1917	456
PF14130 [Domain of unknown function (DUF4297)]	32	2
PF14133 [Domain of unknown function (DUF4300)]	1088	372
PF14134 [Domain of unknown function (DUF4301)]	2450	1030
PF14135 [Domain of unknown function (DUF4302)]	1902	881
PF14137 [Domain of unknown function (DUF4304)]	134	6
PF14163 [Super-infection exclusion protein B]	1863	16
PF14184 [Regulatory protein YrvL]	5	10
PF14190 [Domain of unknown function (DUF4313)]	150	64
PF14191 [YodL-like]	4074	789
PF14192 [Domain of unknown function (DUF4314)]	1602	254
PF14193 [Domain of unknown function (DUF4315)]	1047	542
PF14194 [Cysteine-rich VLP]	563	258
PF14195 [Domain of unknown function (DUF4316)]	751	329
PF14196 [L-2-amino-thiazoline-4-carboxylic acid hydrolase]	1609	415
PF14198 [Transposon-encoded protein TnpV]	2716	1060
PF14199 [Domain of unknown function (DUF4317)]	733	238
PF14200 [Ricin-type beta-trefoil lectin domain-like]	1426	350
PF14202 [Transposon-encoded protein TnpW]	955	482
PF14203 [Putative tranposon-transfer assisting protein]	964	405
PF14205 [Cysteine-rich KTR]	423	162
PF14206 [Cysteine-rich CPCC]	77	0
PF14207 [DpnD/PcfM-like protein]	124	54
PF14208 [Domain of unknown function (DUF4320)]	275	78
PF14209 [Domain of unknown function (DUF4321)]	79	54
PF14213 [STAS-like domain of unknown function (DUF4325)]	120	41
PF14220 [Domain of unknown function (DUF4329)]	20	99
PF14221 [Domain of unknown function (DUF4330)]	11	13
PF14229 [Domain of unknown function (DUF4332)]	20	0
PF14237 [Domain of unknown function (DUF4339)]	1494	487
PF14238 [Domain of unknown function (DUF4340)]	825	90
PF14239 [RRXRR protein]	1120	555
PF14242 [Domain of unknown function (DUF4342)]	51	13
PF14243 [Domain of unknown function (DUF4343)]	13	42
PF14247 [Putative metallopeptidase]	37	0
PF14253 [Bacteriophage abortive infection AbiH]	593	216
PF14254 [Domain of unknown function (DUF4348)]	1408	332
PF14257 [Domain of unknown function (DUF4349)]	715	258
PF14258 [Domain of unknown function (DUF4350)]	94	14
PF14262 [Carbohydrate-binding domain-containing protein Cthe_2159]	2821	287
PF14264 [Glucosyl transferase GtrII]	1012	123
PF14265 [Domain of unknown function (DUF4355)]	66	114
PF14266 [Putative component of 'biosynthetic module']	213	1
PF14267 [Domain of unknown function (DUF4357)]	1489	29
PF14268 [YoaP-like]	812	126
PF14270 [Domain of unknown function (DUF4358)]	1169	120
PF14274 [Domain of unknown function (DUF4361)]	339	75
PF14276 [Domain of unknown function (DUF4363)]	488	83
PF14277 [Domain of unknown function (DUF4364)]	839	167
PF14278 [Transcriptional regulator C-terminal region]	1688	542
PF14279 [HNH endonuclease]	49	100
PF14280 [Domain of unknown function (DUF4365)]	108	0
PF14281 [PD-(D/E)XK nuclease superfamily]	662	376
PF14282 [FlxA-like protein]	444	274
PF14283 [Domain of unknown function (DUF4366)]	2398	760
PF14284 [PcfJ-like protein]	8615	2339
PF14285 [Domain of unknown function (DUF4367)]	474	145
PF14286 [DHHW protein]	2033	174
PF14287 [Domain of unknown function (DUF4368)]	5675	2346
PF14289 [Domain of unknown function (DUF4369)]	2902	951
PF14292 [SusE outer membrane protein]	1460	567
PF14293 [YWFCY protein]	2763	720
PF14294 [Domain of unknown function (DUF4372)]	2562	2076
PF14296 [O-antigen polysaccharide polymerase Wzy]	377	16
PF14297 [Domain of unknown function (DUF4373)]	118	257
PF14298 [Domain of unknown function (DUF4374)]	60	5
PF14300 [Domain of unknown function (DUF4375)]	721	173
PF14301 [Domain of unknown function (DUF4376)]	266	0
PF14302 [Domain of unknown function (DUF4377)]	617	52
PF14305 [TupA-like ATPgrasp]	1379	308
PF14307 [Glycosyltransferase WbsX]	1932	314
PF14310 [Fibronectin type III-like domain]	7748	2635
PF14311 [Probable Zinc-ribbon domain]	891	97
PF14316 [Domain of unknown function (DUF4381)]	949	7
PF14317 [YcxB-like protein]	108	1
PF14319 [Transposase zinc-binding domain]	197	80
PF14322 [Starch-binding associating with outer membrane]	44538	12980
PF14331 [ImcF-related N-terminal domain]	1662	3
PF14335 [Domain of unknown function (DUF4391)]	972	30
PF14336 [Domain of unknown function (DUF4392)]	593	142
PF14337 [Domain of unknown function (DUF4393)]	6	78
PF14338 [Mrr N-terminal domain]	240	12
PF14343 [PrcB C-terminal]	137	64
PF14344 [Domain of unknown function (DUF4397)]	19	0
PF14345 [GDYXXLXY protein]	45	40
PF14349 [Motility related/secretion protein]	8809	2206
PF14350 [Beta protein]	275	0
PF14351 [Domain of unknown function (DUF4401)]	70	53
PF14353 [CpXC protein]	586	296
PF14354 [Restriction alleviation protein Lar]	2	97
PF14355 [Abortive infection C-terminus]	220	175
PF14359 [Domain of unknown function (DUF4406)]	113	231
PF14362 [Domain of unknown function (DUF4407)]	2	353
PF14367 [Domain of unknown function (DUF4411)]	166	49
PF14373 [Superinfection immunity protein]	0	22
PF14376 [Haem-binding domain]	9	62
PF14378 [PAP2 superfamily]	1990	616
PF14384 [BrnA antitoxin of type II toxin-antitoxin system]	58	41
PF14385 [Domain of unknown function (DUF4416)]	108	3
PF14386 [Domain of unknown function (DUF4417)]	941	170
PF14390 [Putative  PD-(D/E)XK family member, (DUF4420)]	641	32
PF14391 [Domain of unknown function (DUF4421)]	2053	357
PF14393 [Domain of unknown function (DUF4422)]	4506	190
PF14397 [Sugar-transfer associated ATP-grasp]	2892	207
PF14400 [Inactive transglutaminase fused to 7 transmembrane helices]	2111	23
PF14402 [7 transmembrane helices usually fused to an inactive transglutaminase]	2111	23
PF14403 [Circularly permuted ATP-grasp type 2 ]	64	12
PF14411 [A nuclease of the HNH/ENDO VII superfamily with conserved LHH]	378	49
PF14412 [A nuclease family of the HNH/ENDO VII superfamily with conserved AHH]	55	133
PF14413 [Thg1 C terminal domain]	16	0
PF14414 [A nuclease of the HNH/ENDO VII superfamily with conserved WHH]	68	10
PF14415 [Domain of unknown function (DUF4424)]	70	83
PF14436 [Bacterial EndoU nuclease]	53	1
PF14437 [MafB19-like deaminase]	4710	892
PF14446 [Prokaryotic RING finger family 1]	315	16
PF14450 [Cell division protein FtsA]	3196	957
PF14454 [Prokaryotic Ubiquitin]	8	1
PF14460 [Prokaryotic E2 family D]	22	25
PF14464 [Prokaryotic homologs of the JAB domain]	163	81
PF14471 [Domain of unknown function (DUF4428)]	402	128
PF14478 [Domain of unknown function (DUF4430)]	450	72
PF14480 [DNA polymerase III polC-type N-terminus I]	68	30
PF14486 [Domain of unknown function (DUF4432)]	30	1
PF14487 [Domain of unknown function (DUF4433)]	488	14
PF14488 [Domain of unknown function (DUF4434)]	482	218
PF14489 [QueF-like protein]	2715	484
PF14490 [Helix-hairpin-helix containing domain]	1271	628
PF14491 [Protein of unknown function (DUF4435)]	1602	566
PF14492 [Elongation Factor G, domain II]	9359	2713
PF14493 [Helix-turn-helix domain]	723	182
PF14498 [Glycosyl hydrolase family 65, N-terminal domain]	7476	2088
PF14501 [GHKL domain]	6504	1818
PF14502 [Helix-turn-helix domain]	7	61
PF14503 [YhfZ C-terminal domain]	7	61
PF14505 [Domain of unknown function (DUF4438)]	34	4
PF14508 [Glycosyl-hydrolase 97 N-terminal]	7183	2443
PF14509 [Glycosyl-hydrolase 97 C-terminal, oligomerisation]	4364	1360
PF14512 [Putative TM nitroreductase]	2181	727
PF14516 [AAA-like domain]	102	20
PF14520 [Helix-hairpin-helix domain]	4162	723
PF14521 [Lysine-specific metallo-endopeptidase ]	213	9
PF14524 [Wzt C-terminal domain]	253	147
PF14525 [AraC-binding-like domain]	6	36
PF14526 [Integron-associated effector binding protein]	173	141
PF14527 [WhiA LAGLIDADG-like domain]	900	190
PF14528 [LAGLIDADG-like domain]	902	0
PF14532 [Sigma-54 interaction domain]	8494	1573
PF14534 [Domain of unknown function (DUF4440)]	80	110
PF14535 [AMP-binding enzyme C-terminal domain]	2715	282
PF14537 [Cytochrome c3]	5	0
PF14539 [Domain of unknown function (DUF4442)]	35	0
PF14542 [GCN5-related N-acetyl-transferase]	164	164
PF14550 [Putative phage serine protease XkdF]	28	25
PF14559 [Tetratricopeptide repeat]	7389	1030
PF14561 [Tetratricopeptide repeat]	2393	49
PF14567 [SMI1-KNR4 cell-wall]	73	0
PF14568 [SMI1-KNR4 cell-wall]	66	10
PF14572 [Phosphoribosyl synthetase-associated domain]	2481	447
PF14574 [Domain of unknown function (DUF4445)]	312	202
PF14578 [Elongation factor Tu domain 4]	16	2
PF14579 [Helix-hairpin-helix motif]	7075	1365
PF14580 [Leucine-rich repeat]	10	6
PF14581 [SseB protein C-terminal domain]	1071	52
PF14582 [Metallophosphoesterase, calcineurin superfamily]	61	7
PF14584 [Protein of unknown function (DUF4446)]	407	181
PF14587 [O-Glycosyl hydrolase family 30]	1359	64
PF14588 [YjgF/chorismate_mutase-like, putative endoribonuclease]	12	0
PF14592 [Chondroitinase B]	188	0
PF14594 [Siphovirus ReqiPepy6 Gp37-like protein]	169	8
PF14602 [Hexapeptide repeat of succinyl-transferase]	1828	443
PF14606 [GDSL-like Lipase/Acylhydrolase family]	1060	237
PF14607 [N-terminus of Esterase_SGNH_hydro-type]	1410	372
PF14614 [Domain of unknown function (DUF4450)]	193	380
PF14620 [YpeB sporulation]	899	314
PF14622 [Ribonuclease-III-like]	2504	565
PF14635 [Helix-hairpin-helix motif                       ]	64	18
PF14657 [Arm DNA-binding domain]	718	200
PF14659 [Phage integrase, N-terminal SAM-like domain]	4414	1714
PF14660 [Domain of unknown function (DUF4458)]	338	276
PF14667 [Polysaccharide biosynthesis C-terminal domain]	8116	1560
PF14681 [Uracil phosphoribosyltransferase]	5178	1202
PF14683 [Polysaccharide lyase family 4, domain III]	164	9
PF14684 [Tricorn protease C1 domain]	1965	612
PF14685 [Tricorn protease PDZ domain]	351	99
PF14686 [Polysaccharide lyase family 4, domain II]	698	18
PF14689 [Sensor_kinase_SpoOB-type, alpha-helical domain]	47	0
PF14690 [zinc-finger of transposase IS204/IS1001/IS1096/IS1165]	85	16
PF14691 [Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster]	7209	1909
PF14693 [Ribosomal protein TL5, C-terminal domain]	988	302
PF14697 [4Fe-4S dicluster domain]	1082	123
PF14698 [Argininosuccinate lyase C-terminal]	3173	476
PF14700 [DNA-directed RNA polymerase N-terminal]	57	136
PF14710 [Respiratory nitrate reductase alpha N-terminal]	8	80
PF14711 [Respiratory nitrate reductase beta C-terminal]	22	98
PF14714 [KH-domain-like of EngA bacterial GTPase enzymes, C-terminal]	2728	607
PF14715 [N-terminal domain of cytochrome oxidase-cbb3, FixP ]	9	8
PF14717 [Domain of unknown function (DUF4465)]	1571	369
PF14718 [Soluble lytic murein transglycosylase L domain]	12	104
PF14720 [NiFe/NiFeSe hydrogenase small subunit C-terminal]	26	64
PF14730 [Domain of unknown function (DUF4468) with TBP-like fold]	1447	409
PF14734 [Domain of unknown function (DUF4469) with IG-like fold]	147	215
PF14743 [DNA ligase OB-like domain]	1075	4
PF14748 [Pyrroline-5-carboxylate reductase dimerisation]	2638	418
PF14751 [Domain of unknown function (DUF4474)]	490	181
PF14759 [Reductase C-terminal]	2	32
PF14765 [Polyketide synthase dehydratase]	203	72
PF14771 [Domain of unknown function (DUF4476)]	698	185
PF14785 [Maltose transport system permease protein MalF P2 domain]	2474	102
PF14793 [Domain of unknown function (DUF4478)]	1076	72
PF14804 [Jag N-terminus]	807	233
PF14805 [Tetrahydrodipicolinate N-succinyltransferase N-terminal]	1210	95
PF14811 [Protein of unknown function TPD sequence-motif]	6	4
PF14812 [Transmembrane domain of transglycosylase PBP1 at N-terminal]	4	47
PF14814 [Bifunctional transglycosylase second domain]	2009	75
PF14815 [NUDIX domain]	1236	302
PF14819 [Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term]	1158	64
PF14821 [Threonine synthase N terminus]	2050	578
PF14833 [NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase]	288	274
PF14834 [Glutathione S-transferase, C-terminal domain]	5	30
PF14840 [Processivity clamp loader gamma complex DNA pol III C-term]	5	54
PF14841 [FliG middle domain]	1386	133
PF14842 [FliG N-terminal domain]	1436	150
PF14848 [DNA-binding domain]	38	83
PF14849 [YidC periplasmic domain]	4942	556
PF14850 [DNA-binding domain of Proline dehydrogenase]	12	71
PF14863 [Alkyl sulfatase dimerisation]	220	102
PF14864 [Alkyl sulfatase C-terminal]	226	114
PF14871 [Hypothetical glycosyl hydrolase 6]	170	59
PF14873 [N-terminal domain of BNR-repeat neuraminidase]	230	76
PF14883 [Hypothetical glycosyl hydrolase family 13]	25	100
PF14888 [Penicillin-binding protein Tp47 domain C]	18	24
PF14889 [Penicillin-binding protein Tp47 domain a]	30	63
PF14890 [Intein splicing domain]	1372	1
PF14891 [Effector protein]	24	1
PF14897 [EpsG family]	1967	738
PF14898 [Domain of unknown function (DUF4491)]	1009	384
PF14899 [Domain of unknown function (DUF4492)]	330	75
PF14900 [Domain of unknown function (DUF4493)]	2230	754
PF14902 [Domain of unknown function (DUF4494)]	1244	300
PF14903 [WG containing repeat]	3717	1598
PF14905 [Outer membrane protein beta-barrel family]	28638	8941
PF14907 [Uncharacterised nucleotidyltransferase]	3865	1788
PF15140 [Domain of unknown function (DUF4573)]	59	15
PF15283 [Domain of unknown function (DUF4595) with porin-like fold]	84	156
PF15416 [Domain of unknown function (DUF4623)]	312	41
PF15418 [Domain of unknown function (DUF4625)]	0	6
PF15428 [Immunity protein 26]	32	0
PF15432 [Accessory Sec secretory system ASP3]	68	48
PF15495 [Major fimbrial subunit protein type IV, Fimbrillin, C-terminal]	750	1117
PF15515 [MvaI/BcnI restriction endonuclease family]	99	15
PF15521 [Novel toxin 11]	29	0
PF15526 [Novel toxin 21]	78	0
PF15534 [Bacterial toxin 35]	138	3
PF15542 [Bacterial toxin 50]	171	458
PF15567 [Immunity protein 35]	3	37
PF15569 [Immunity protein 40]	47	45
PF15595 [Immunity protein 51]	16	2
PF15601 [Immunity protein 70]	36	21
PF15604 [Novel toxin 15]	88	118
PF15606 [Bacterial toxin 34]	5	57
PF15607 [Bacterial toxin 44]	260	0
PF15608 [PELOTA RNA binding domain]	44	0
PF15609 [Phosphoribosyl transferase]	44	0
PF15615 [TerB-C domain]	11534	145
PF15616 [TerY-C metal binding domain]	28	6
PF15617 [C-C_Bond_Lyase of the TIM-Barrel fold]	233	46
PF15631 [NTF2 fold immunity protein]	120	120
PF15632 [ATP-grasp in the biosynthetic pathway with Ter operon]	1013	169
PF15633 [HYD1 signature containing ADP-ribosyltransferase]	31	0
PF15636 [GHH signature containing HNH/Endo VII superfamily nuclease toxin]	187	20
PF15638 [Metallopeptidase toxin 2]	519	30
PF15649 [Restriction endonuclease fold toxin 7]	92	0
PF15650 [Restriction endonuclease fold toxin 9]	173	0
PF15714 [Stage V sporulation protein T C-terminal, transcription factor]	699	181
PF15723 [Motility quorum-sensing regulator, toxin of MqsA]	7	55
PF15731 [Antitoxin component of bacterial toxin-antitoxin system, MqsA]	6	40
PF15738 [Bacterial toxin of type II toxin-antitoxin system, YafQ ]	3659	865
PF15781 [ParE-like toxin of type II bacterial toxin-antitoxin system]	27	0
PF15869 [TolB-like 6-blade propeller-like]	115	0
PF15889 [Domain of unknown function (DUF4738)]	1779	515
PF15890 [Putative zinc-binding metallo-peptidase]	2128	859
PF15891 [Nucleoside 2-deoxyribosyltransferase like]	40	11
PF15892 [BNR repeat-containing family member]	224	72
PF15902 [Sortilin, neurotensin receptor 3,]	642	49
PF15919 [HicB_like antitoxin of bacterial toxin-antitoxin system]	648	202
PF15922 [YjeJ-like]	23	122
PF15930 [Domain of unknown function]	3	21
PF15931 [Domain of unknown function (DUF4747)]	4	188
PF15937 [prlF antitoxin for toxin YhaV_toxin]	6	37
PF15940 [Family of unknown function]	5	54
PF15943 [Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT]	4	14
PF15975 [Flotillin]	15	86
PF15976 [CS1-pili formation C-terminal]	2	36
PF15977 [Winged helix-turn-helix DNA binding]	7	48
PF15979 [Glycosyl hydrolase family 115]	4718	1692
PF16011 [Carbohydrate-binding family 9]	499	110
PF16022 [Domain of unknown function (DUF4783)]	295	91
PF16023 [Domain of unknown function (DUF4784)]	84	57
PF16031 [TonB N-terminal region]	4	22
PF16068 [Domain of unknown function (DUF4810)]	165	18
PF16078 [2-oxoglutarate dehydrogenase N-terminus]	16	88
PF16079 [Phage holin family Hol44, in holin superfamily V]	495	119
PF16080 [Bacteriophage holin family HP1]	0	16
PF16107 [Domain of unknown function (DUF4825)]	53	3
PF16109 [Domain of unknown function (DUF4827)]	1147	301
PF16112 [Domain of unknown function (DUF4830)]	236	59
PF16113 [Enoyl-CoA hydratase/isomerase]	2222	524
PF16115 [Domain of unknown function (DUF4831)]	1248	260
PF16116 [Domain of unknown function (DUF4832)]	29	7
PF16117 [Domain of unknown function (DUF4833)]	19	1
PF16118 [Domain of unknown function (DUF4834)]	223	18
PF16119 [Domain of unknown function (DUF4835)]	1509	358
PF16120 [Domain of unknown function (DUF4836)]	1527	344
PF16123 [Hydroxyacylglutathione hydrolase C-terminus]	12	48
PF16124 [RecQ zinc-binding]	2245	726
PF16125 [Domain of unknown function (DUF4837)]	1401	625
PF16126 [Domain of unknown function (DUF4838)]	1896	74
PF16128 [Domain of unknown function (DUF4840)]	803	276
PF16132 [Domain of unknown function (DUF4843)]	1370	129
PF16138 [Domain of unknown function (4846)]	318	9
PF16140 [Domain of unknown function (DUF4848)]	448	0
PF16141 [Putative glycoside hydrolase Family 18, chitinase_18]	591	333
PF16147 [Domain of unknown function (DUF4855)]	1069	180
PF16149 [Domain of unknown function (DUF4857)]	27	49
PF16151 [Domain of unknown function (DUF4859)]	1300	168
PF16152 [Domain of unknown function (DUF4860)]	148	22
PF16153 [Domain of unknown function (DUF4861)]	3338	729
PF16160 [Domain of unknown function (DUF4866)]	45	79
PF16161 [Domain of unknown function (DUF4867)]	683	64
PF16162 [Domain of unknown function (DUF4868)]	363	156
PF16163 [Domain of unknown function (DUF4869)]	331	171
PF16168 [Adhesin of bacterial autotransporter system, probable stalk ]	566	776
PF16177 [Acetyl-coenzyme A synthetase N-terminus]	6	46
PF16187 [Middle or third domain of peptidase_M16]	10	103
PF16188 [C-terminal region of peptidase_M24]	2831	368
PF16189 [Creatinase/Prolidase N-terminal domain]	3034	422
PF16192 [C-terminal four TMM region of protein-O-mannosyltransferase ]	288	34
PF16193 [AAA C-terminal domain]	2465	586
PF16198 [tRNA pseudouridylate synthase B C-terminal domain]	1542	128
PF16199 [Radical_SAM C-terminal domain]	2938	547
PF16200 [C-terminal region of band_7]	179	8
PF16203 [ERCC3/RAD25/XPB C-terminal helicase]	207	49
PF16215 [Protein of unknown function (DUF4876)]	4362	1023
PF16217 [Peptidase M64 N-terminus]	1286	394
PF16219 [Domain of unknown function (DUF4879)]	10	35
PF16221 [winged helix-turn-helix]	225	6
PF16226 [Domain of unknown function (DUF4885)]	94	114
PF16227 [Domain of unknown function (DUF4886)]	1747	268
PF16231 [Domain of unknown function (DUF4890)]	96	3
PF16242 [Pyridoxamine 5'-phosphate oxidase like]	65	29
PF16246 [Domain of unknown function (DUF4903)]	249	145
PF16249 [Domain of unknown function (DUF4906)]	8	14
PF16254 [Domain of unknown function (DUF4910)]	225	6
PF16255 [GDSL-like Lipase/Acylhydrolase]	497	558
PF16256 [Domain of unknown function (DUF4911)]	78	52
PF16257 [tagaturonate epimerase]	560	69
PF16258 [Domain of unknown function (DUF4912)]	569	128
PF16260 [Domain of unknown function (DUF4914)]	44	42
PF16264 [SatD family (SatD)]	154	0
PF16265 [Domain of unknown function (DUF4918)]	8	1
PF16266 [Domain of unknown function (DUF4919)]	34	3
PF16268 [Domain of unknown function (DUF4921)]	73	11
PF16269 [Domain of unknown function (DUF4922)]	2186	691
PF16270 [Domain of unknown function (DUF4923)]	1404	326
PF16271 [Domain of unknown function (DUF4924)]	1037	252
PF16272 [Domain of unknown function (DUF4925)]	987	171
PF16277 [Domain of unknown function (DUF4926)]	44	37
PF16280 [Domain of unknown function (DUF4928)]	27	2
PF16283 [Domain of unknown function (DUF4929)]	129	179
PF16285 [Domain of unknown function (DUF4931)]	96	128
PF16286 [Domain of unknown function (DUF4932)]	25	12
PF16288 [Domain of unknown function (DUF4934)]	38	63
PF16313 [Met-zincin]	2620	493
PF16314 [Domain of unknown function (DUF4954)]	3753	1245
PF16315 [Domain of unknown function (DUF4955)]	696	29
PF16316 [Domain of unknown function (DUF4956)]	1310	173
PF16318 [Domain of unknown function (DUF4957)]	329	94
PF16319 [Domain of unknown function (DUF4958)]	30	29
PF16320 [Ribosomal protein L7/L12 dimerisation domain]	2045	588
PF16321 [Sigma 54 modulation/S30EA ribosomal protein C terminus]	847	222
PF16323 [Domain of unknown function (DUF4959)]	1168	769
PF16324 [Domain of unknown function (DUF4960)]	387	34
PF16325 [Peptidase family U32 C-terminal domain]	2198	357
PF16326 [ABC transporter C-terminal domain]	3220	536
PF16327 [Cytochrome c-type biogenesis protein CcmF C-terminal]	12	132
PF16328 [Domain of unknown function (DUF4961)]	81	50
PF16330 [MukB hinge domain]	9	84
PF16331 [TolA binding protein trimerisation]	7	30
PF16332 [Domain of unknown function (DUF4962)]	286	82
PF16334 [Domain of unknown function (DUF4964)]	16	8
PF16335 [Domain of unknown function (DUF4965)]	38	16
PF16338 [Domain of unknown function (DUF4968)]	1859	805
PF16343 [Domain of unknown function (DUF4973)]	6	4
PF16344 [Domain of unknown function (DUF4974)]	2046	742
PF16346 [Domain of unknown function (DUF4975)]	220	9
PF16347 [Domain of unknown function (DUF4976)]	1286	212
PF16349 [Domain of unknown function (DUF4978)]	1010	0
PF16352 [Domain of unknown function (DUF4980)]	1001	196
PF16353 [Domain of unknown function(DUF4981)]	4585	1522
PF16355 [Domain of unknown function (DUF4982)]	2935	701
PF16358 [RcsF lipoprotein]	6	52
PF16359 [RcsD-ABL domain]	37	248
PF16360 [GTP-binding GTPase Middle Region]	2917	429
PF16361 [N-terminal of Subtilase family]	1562	797
PF16362 [YaiA protein]	5	25
PF16363 [GDP-mannose 4,6 dehydratase]	16153	3063
PF16365 [Ethanolamine utilization protein EutK C-terminus]	1	17
PF16369 [C-terminal of Glycosyl hydrolases family 43]	2042	562
PF16370 [C terminal of Calcineurin-like phosphoesterase]	2994	992
PF16371 [N terminal of Calcineurin-like phosphoesterase]	2468	972
PF16372 [Domain of unknown function (DUF4984)]	402	304
PF16373 [Domain of unknown function ]	69	56
PF16375 [Domain of unknown function]	340	187
PF16377 [Domain of unknown function]	585	183
PF16378 [Domain of unknown function]	6502	1573
PF16383 [Domain of unknown function]	71	92
PF16385 [Domain of unknown function]	200	68
PF16386 [Domain of unknown function]	60	10
PF16387 [Domain of unknown function]	520	454
PF16389 [Domain of unknown function]	1868	491
PF16391 [Domain of unknown function]	640	184
PF16394 [Domain of unknown function (DUF5003)]	606	473
PF16395 [Domain of unknown function (DUF5004)]	68	3
PF16396 [Domain of unknown function (DUF5005)]	103	44
PF16401 [Domain of unknown function (DUF5009)]	45	10
PF16403 [Domain of unknown function (DUF5011)]	214	140
PF16404 [Domain of unknown function (DUF5012)]	94	0
PF16405 [Domain of unknown function (DUF5013)]	84	4
PF16407 [PKD-like family]	3329	276
PF16408 [Domain of unknown function (DUF5016)]	159	116
PF16409 [Domain of unknown function (DUF5017)]	435	25
PF16410 [Domain of unknown function (DUF5018)]	473	157
PF16411 [Outer membrane protein SusF_SusE]	2934	652
PF16412 [Domain of unknown function (DUF5020)]	1703	555
PF16426 [Domain of unknown function (DUF5023)]	85	2
PF16430 [Domain of unknown function (DUF5027)]	7	61
PF16431 [Domain of unknown function (DUF5028)]	11	72
PF16433 [Domain of unknown function (DUF5030)]	573	0
PF16439 [Domain of unknown function (DUF5036)]	557	273
PF16449 [Fimbrillin MatB]	13	51
PF16452 [Bacteriophage CI repressor C-terminal domain]	2	6
PF16456 [YmgD protein]	0	43
PF16461 [Lambda phage tail tube protein, TTP]	3	30
PF16464 [Domain of unknown function (DUF5045)]	2483	456
PF16468 [Domain of unknown function (DUF5049)]	16	2
PF16472 [Domain of unknown function (DUF5050)]	383	131
PF16473 [3' exoribonuclease, RNase T-like]	902	360
PF16476 [Domain of unknown function (DUF5053)]	612	169
PF16477 [Domain of unknown function (DUF5054)]	210	0
PF16478 [Domain of unknown function (DUF5055)]	82	22
PF16479 [Domain of unknown function (DUF5056)]	501	124
PF16480 [Domain of unknown function (DUF5057)]	89	110
PF16481 [Domain of unknown function (DUF5058)]	766	229
PF16483 [Beta-1,3-glucanase]	41	0
PF16490 [Putative oxidoreductase C terminal domain]	5	0
PF16491 [CAAX prenyl protease N-terminal, five membrane helices]	378	66
PF16499 [Alpha galactosidase A]	5499	361
PF16510 [Phage P22-like portal protein]	2	20
PF16522 [Flagellar FLiS export co-chaperone, HP1076]	15	5
PF16537 [Type II secretion system protein B ]	1634	8
PF16538 [Flagellar assembly protein T, C-terminal domain]	851	6
PF16539 [Flagellar assembly protein T, middle domain]	1358	22
PF16542 [PNKP adenylyltransferase domain, ligase domain]	17	2
PF16548 [Flagellar assembly protein T, N-terminal domain]	851	6
PF16549 [Type II secretion system (T2SS) pilotin, S protein]	4	20
PF16552 [D-ornithine 4,5-aminomutase alpha-subunit]	90	3
PF16554 [Dimerisation domain of d-ornithine 4,5-aminomutase]	305	33
PF16555 [Gram-positive pilin subunit D1, N-terminal]	17	6
PF16561 [Glycogen recognition site of AMP-activated protein kinase]	60	16
PF16565 [Phospholipase D-like domain at C-terminus of MIT]	196	136
PF16569 [Gram-positive pilin backbone subunit 2, Cna-B-like domain]	104	24
PF16572 [Long alpha hairpin domain of cation efflux system protein, CusB]	5	36
PF16576 [Barrel-sandwich domain of CusB or HlyD membrane-fusion]	15081	3481
PF16582 [Middle domain of thiamine pyrophosphate]	3	37
PF16584 [Outer membrane lipoprotein carrier protein LolA]	939	239
PF16585 [Lipocalin-like domain]	805	170
PF16586 [Domain of unknown function (DUF5060)]	196	49
PF16592 [REC lobe of CRISPR-associated endonuclease Cas9]	485	70
PF16593 [Bridge helix of CRISPR-associated endonuclease Cas9]	405	5
PF16595 [PAM-interacting domain of CRISPR-associated endonuclease Cas9]	467	19
PF16640 [Bacterial Ig-like domain (group 3)]	43	130
PF16653 [Saccharopine dehydrogenase C-terminal domain]	1812	618
PF16654 [Diaminopimelic acid dehydrogenase C-terminal domain]	4349	671
PF16656 [Purple acid Phosphatase, N-terminal domain]	230	162
PF16658 [Class II release factor RF3, C-terminal domain]	3442	818
PF16661 [Metallo-beta-lactamase superfamily domain]	108	1
PF16670 [Phosphoinositide phospholipase C, Ca2+-dependent]	468	27
PF16677 [DNA-packaging protein gp3]	429	332
PF16697 [Inner membrane component of T3SS, cytoplasmic domain]	248	75
PF16702 [Domain of unknown function (DUF5063)]	86	21
PF16724 [T4-like virus Myoviridae tail sheath stabiliser]	2	21
PF16729 [Domain of unknown function (DUF5067)]	168	33
PF16732 [Type IV minor pilin ComP, DNA uptake sequence receptor]	1351	3
PF16738 [Starch-binding module 26]	2208	857
PF16745 [RsgA N-terminal domain]	1037	284
PF16773 [Lactococcus phage single-stranded DNA binding protein]	0	414
PF16778 [Phage tail assembly chaperone protein]	19	0
PF16784 [Putative HNHc nuclease]	1	9
PF16790 [Bacteriophage clamp loader A subunit]	0	9
